"title.id","customer.id","rating"
2170,10,3
52,10,3.5
1981,10,3
1248,10,3
1224,10,4
2125,10,3
985,10,3
733,10,3.5
1174,10,4
1233,10,4
1874,10,4
826,10,3
1223,10,4
1352,10,4
41,10,3.5
1294,10,3.5
2109,10,5
2008,10,3.5
1454,10,5
1899,10,3.5
308,10,3.5
1035,10,2.5
330,10,3.5
734,10,1
976,10,3.5
2192,10,2.5
951,10,4.5
1374,10,3
201,10,5
1590,10,3
2169,10,4
1285,10,2.5
1615,10,3
374,10,5
957,10,5
35,10,3
309,10,3.5
1102,10,3.5
29,10,3
540,10,3.5
511,10,4.5
1258,10,3
2155,10,2
979,10,2.5
1617,10,3.5
2120,10,4.5
2254,10,0.5
924,10,3.5
2141,10,4
1609,10,4.5
916,10,3
2128,10,3
1094,10,0.5
2143,10,2.5
1596,10,3.5
168,10,2.5
1806,10,3
2121,10,3
550,10,5
629,10,3.5
1137,10,5
1997,10,3.5
1449,10,3.5
1149,10,3.5
479,10,4
936,10,3
510,10,5
1054,10,5
318,10,4
100,10,3
1844,10,5
1191,10,1
551,10,4
54,10,4
954,10,3.5
794,10,4.5
2232,10,1
861,10,0.5
1050,10,0.5
1140,10,1
1892,10,5
2029,10,5
927,11,5
842,11,3
527,11,4
1369,11,2
336,11,3
319,11,5
144,11,5
202,11,3
566,11,3
889,11,4
2186,11,3
1501,11,4
1804,11,4
424,11,5
768,11,5
1291,11,3
1676,11,2
1893,11,3
2111,11,4
429,11,3
795,11,5
974,11,3
1028,11,4
1103,11,4
1308,11,3
1765,11,5
2009,11,4
1826,11,5
1344,11,4
1689,11,4
2124,11,4
1036,11,4
521,11,3
2084,11,5
1930,11,4
1852,11,4
565,11,3
2133,11,3
1278,11,1
1165,11,5
505,11,3
322,11,4
449,11,4
691,11,3
458,11,5
802,11,4
455,11,4
75,11,4
1525,11,3
1071,11,3
120,11,5
852,11,4
2075,11,5
158,11,5
838,11,2
151,11,4
1185,11,4
2043,11,4
1184,11,2
1740,11,5
438,12,4
738,12,5
413,12,5
1101,12,5
1206,12,4.5
1336,12,3
771,12,3.5
1866,12,3.5
740,12,4
645,12,5
847,12,4.5
880,12,3.5
1809,12,5
217,12,3
2075,12,5
537,12,3.5
2,12,5
1902,12,3.5
1111,12,3
1805,12,5
5,12,5
1426,12,5
247,12,4
822,12,5
1704,12,5
258,12,4.5
2205,12,4.5
1981,12,4
1233,12,5
1454,12,5
1590,12,5
2120,12,5
1781,13,5
1589,13,3
461,13,3
1622,13,5
671,13,4
1785,13,3
391,13,4
2075,13,4
1588,13,3
223,13,3
491,13,2
1290,13,5
1558,13,4
727,13,2
830,13,5
1800,13,4
846,13,3
1519,13,4
2245,13,4
2204,13,4
1883,13,4
381,13,4
1460,13,3
96,13,4
388,13,3
487,13,5
1862,13,5
900,13,4
1730,14,3
59,14,1
1172,14,4
2119,14,4
438,14,3
1781,14,5
336,14,5
329,14,3
319,14,5
144,14,4
202,14,2
1815,14,3
621,14,3
1178,14,5
1423,14,5
1418,14,4
1611,14,3
1804,14,3
2206,14,5
2212,14,4
58,14,2
471,14,3
768,14,4
1283,14,1
1676,14,4
1893,14,3
2243,14,4
429,14,4
778,14,3
2207,14,4
1103,14,3
1267,14,3
1543,14,3
1548,14,5
1716,14,3
1753,14,3
1849,14,4
1853,14,3
2066,14,3
2080,14,4
959,14,3
502,14,4
199,14,2
1826,14,4
1589,14,3
356,14,1
2089,15,2.5
1369,15,1
1781,15,3.5
375,15,1
1091,15,1
1101,15,3
1928,15,5
1180,15,3
1611,15,4
1804,15,5
751,15,1
768,15,5
1197,15,3
1753,15,5
80,15,3
2009,15,5
1553,15,2
1036,15,3.5
664,15,2
834,15,4
1929,15,5
1622,15,4
89,15,5
1930,15,5
85,15,5
2012,15,4
880,15,3.5
182,15,5
1441,15,3
724,15,3
808,15,4.5
2244,15,2.5
1183,15,5
183,15,5
184,15,4
1740,15,3.5
1200,15,3
8,15,1.5
837,15,5
1707,15,2.5
106,15,4.5
1290,15,4
1841,15,3
103,15,4
2086,15,4.5
725,15,2.5
874,15,5
242,15,5
1339,15,4
782,15,5
112,15,3.5
2126,15,4
830,15,5
1679,15,1.5
1519,15,3
1658,15,4
2131,15,3
2205,15,4
376,15,3.5
1302,15,1.5
1817,15,3
51,15,4
1498,15,5
1360,15,3.5
1222,15,3.5
214,15,5
1333,15,4
1901,15,3
1224,15,3.5
1404,15,2
378,15,5
733,15,3
31,15,3.5
1126,15,3
2019,15,3.5
1127,15,3
1818,15,2.5
1008,15,3.5
1035,15,2.5
1927,15,5
143,15,4.5
397,15,3
1587,15,4.5
1633,15,3
1001,15,3.5
511,15,2
1058,15,2
2176,15,3.5
293,15,3
860,15,4
1365,15,3
2141,15,3.5
3,15,4
575,15,3.5
47,15,4
435,15,2.5
168,15,3
1032,15,3.5
1195,15,5
65,15,4.5
1880,15,3.5
170,15,2
2024,15,3
510,15,2
1606,15,3
1219,15,3
1191,15,4
578,15,1
1465,15,4
2239,15,3.5
864,15,4.5
368,15,4
861,15,2
1050,15,4
367,15,1.5
633,15,4.5
845,15,4.5
885,15,1.5
1089,15,2
679,15,2
384,15,2.5
1241,15,2
1931,15,5
531,15,2
581,15,2
2247,15,1
2035,15,4
1045,15,4.5
4,15,5
2269,15,3
1700,15,5
1781,16,3.5
2145,16,4
2001,16,4.5
2134,16,2
1928,16,3
1180,16,4
1611,16,3
1804,16,4
1797,16,4
768,16,3.5
1753,16,4
271,16,4.5
1826,16,3
708,16,4.5
2173,16,4
605,16,4.5
664,16,4
834,16,2.5
1638,16,3.5
372,16,3.5
1256,16,4
414,16,3.5
1661,16,4
1361,16,4
2210,16,4
2175,16,4
1788,16,3.5
1954,16,2.5
1487,16,4
1929,16,3
1597,16,4
1622,16,3.5
320,16,5
853,16,3
9,16,4
2078,16,4
142,16,4
855,16,3.5
85,16,4
1610,16,3
796,16,4.5
862,16,4
136,16,4
859,16,4
399,16,4.5
1236,16,4
675,16,4
1268,16,4
463,16,4
867,16,3
1129,16,4
1150,16,3.5
1851,16,3.5
852,16,3.5
1784,16,4
1081,16,3.5
106,16,3.5
2045,16,1.5
1523,16,3
1290,16,3.5
1974,16,3
150,16,3.5
1405,16,3.5
1841,16,3.5
103,16,3.5
725,16,3.5
1599,16,4
742,16,4
1262,16,3.5
480,16,3.5
281,16,4
189,16,4
1658,16,4
1560,16,3.5
1862,16,3
1302,16,4.5
591,16,3.5
101,16,4
1222,16,3.5
1901,16,4.5
1605,16,4
1224,16,3.5
1404,16,4
1158,16,3.5
1420,16,3.5
1223,16,3.5
667,16,3.5
209,16,4
1475,16,4
1508,16,4
511,16,4.5
2176,16,4
2141,16,4
2091,16,4.5
1032,16,3
510,16,4.5
2089,17,4.5
1369,17,3.5
1781,17,4
2145,17,4.5
319,17,4.5
2001,17,4
144,17,3.5
1928,17,5
1180,17,3.5
1611,17,5
1804,17,5
768,17,5
1103,17,4.5
1753,17,4.5
271,17,3.5
2009,17,4.5
502,17,4.5
199,17,4.5
1826,17,4.5
605,17,4.5
1036,17,4
834,17,5
1832,17,3.5
1638,17,4
1871,17,3.5
83,17,4.5
564,17,4
1661,17,4
1564,17,4.5
593,17,4
521,17,3.5
1487,17,4.5
1929,17,5
1597,17,3.5
1622,17,4.5
853,17,5
431,17,5
1484,17,3.5
1930,17,5
855,17,4.5
835,17,4.5
796,17,4.5
1621,17,4.5
1944,17,4
2012,17,5
399,17,4
1810,17,4
1911,17,4
538,17,4
182,17,4.5
1039,17,4
1852,17,3
1915,17,3.5
217,17,4
590,17,3
250,17,5
1152,17,4
857,17,4
1784,17,3.5
1740,17,4.5
2140,17,4
106,17,4.5
1473,17,4.5
1290,17,5
822,17,3.5
1841,17,4
103,17,4
725,17,4.5
2093,17,4.5
874,17,4.5
2214,17,4
594,17,3.5
1502,17,4
762,17,4.5
1239,17,3.5
1658,17,4.5
1302,17,4
257,17,4
1222,17,4.5
1901,17,5
1605,17,4
1224,17,5
1404,17,4
418,17,4.5
1158,17,5
1407,17,3.5
1420,17,5
1223,17,4.5
657,17,4
1475,17,4
991,17,4.5
201,17,4
1508,17,4.5
545,17,4
511,17,4.5
2176,17,3.5
2242,17,3.5
1041,17,4
1912,17,4.5
683,17,3.5
2091,17,4
1032,17,4.5
1867,17,4
726,17,3.5
2110,17,4
2089,18,3.5
1095,18,3
927,18,4
373,18,4.5
2119,18,4
176,18,2.5
527,18,4
1781,18,4.5
2145,18,5
790,18,3.5
903,18,2.5
319,18,4.5
2001,18,4
186,18,3.5
548,18,4
566,18,4
1255,18,4
2186,18,3
425,18,4
621,18,2.5
632,18,4.5
1928,18,4
1418,18,4
1180,18,4.5
1611,18,4
1804,18,5
1921,18,4
2206,18,4
58,18,2.5
768,18,4.5
1197,18,3
1283,18,2.5
1410,18,3
1668,18,2.5
1893,18,2.5
2111,18,2.5
369,18,4
451,18,2
544,18,3
795,18,3.5
974,18,2.5
1103,18,3.5
1379,18,3.5
1429,18,2
1543,18,4
1753,18,4.5
271,18,4
2112,18,4
959,18,3.5
80,18,3.5
2009,18,4.5
502,18,4
1826,18,4.5
215,18,3
708,18,4.5
1591,18,3.5
1344,18,3
608,18,3
1884,18,3
2173,18,4
2096,18,4.5
1036,18,4
356,18,2
664,18,3.5
834,18,4
1638,18,4.5
1451,18,4
1256,18,4
2230,18,4
414,18,5
21,18,4
464,18,3.5
564,18,4
2223,18,3.5
1363,18,4.5
559,18,4
1661,18,4
831,18,4
1361,18,4.5
2175,18,4.5
1487,18,4.5
1929,18,4
1622,18,4
853,18,5
9,18,5
431,18,4.5
2078,18,4.5
142,18,3.5
1484,18,5
1930,18,4.5
2049,18,4.5
855,18,4.5
85,18,4
1610,18,4.5
835,18,5
796,18,4.5
862,18,4.5
1482,18,4.5
1944,18,4.5
2012,18,4
1329,18,4
529,18,4
859,18,4.5
399,18,4
1236,18,4
182,18,4
946,18,3.5
463,18,4
1039,18,4
1920,18,4.5
565,18,3.5
1924,18,4
1914,18,4.5
1915,18,3.5
1278,18,3
590,18,4
165,18,2.5
724,18,3.5
1231,18,3.5
1304,18,3.5
75,18,3
1150,18,4
804,18,3.5
808,18,3.5
1936,18,3.5
2113,18,3
852,18,4
2075,18,4
1073,18,4
250,18,4.5
158,18,3.5
2220,18,3.5
1530,18,4
151,18,3
1185,18,3.5
1692,18,4
1623,18,4
1182,18,4
1183,18,3.5
1184,18,3.5
183,18,3.5
184,18,3
1784,18,4
1740,18,4
1421,18,3.5
1040,18,4
2140,18,3.5
722,18,4
1707,18,3.5
636,18,4
1190,18,4.5
106,18,4
1695,18,4
1696,18,3.5
1697,18,3
1698,18,3
1113,18,4
1111,18,3
1112,18,3
484,18,3
1523,18,3.5
1212,18,4.5
1290,18,4.5
166,18,2.5
1718,18,3
109,18,3.5
1841,18,4.5
721,18,3.5
743,18,4.5
960,18,3
725,18,4.5
227,18,4
585,18,4.5
1850,18,4
874,18,4
2187,18,3
291,18,3
299,18,4.5
1351,18,4
830,18,4.5
762,18,4.5
1239,18,3.5
394,18,3.5
1748,18,2
2245,18,4
1658,18,4.5
2131,18,2.5
2171,18,4
1862,18,4.5
1302,18,4.5
282,18,4
1747,18,4
1817,18,4
1246,18,4
1562,18,3
1632,18,3
2268,18,3
1360,18,4
919,18,3.5
1466,18,4
101,18,4
1222,18,4.5
214,18,4.5
1010,18,4
1509,18,3.5
1898,18,4
306,18,4
1333,18,4
1305,18,2.5
1678,18,4
164,18,3
2102,18,3.5
512,18,4
311,18,3.5
1670,18,4
912,18,3.5
659,18,3.5
1923,18,2.5
1224,18,3.5
806,18,4
378,18,4
1547,18,4.5
131,18,3
2251,18,4
1288,18,3.5
342,18,3.5
733,18,4
1068,18,3
195,18,4.5
994,18,3
1557,18,4.5
187,18,2
1483,18,3
95,18,4
1364,18,4.5
1754,18,3.5
1407,18,4
1126,18,3.5
1750,18,0.5
1289,18,3
248,18,4.5
1223,18,4.5
2019,18,4.5
41,18,3
669,18,3
1515,18,2.5
848,18,3
667,18,4
933,18,3.5
1127,18,3.5
1818,18,3.5
518,18,3
918,18,3.5
127,18,2.5
1008,18,3.5
308,18,4
807,18,3.5
444,18,4
2002,18,3.5
2033,18,4
1742,18,3.5
1634,18,4
1035,18,3.5
1469,18,3
1475,18,3.5
1169,18,3.5
387,18,4
173,18,4
951,18,2
1831,18,3.5
952,18,3
1242,18,3.5
201,18,4.5
703,18,3.5
1777,18,3.5
2101,18,3
1225,18,4
72,18,1.5
470,18,4
950,18,4
364,18,4
2172,18,4
1141,18,4
2169,18,4
1011,18,3.5
2146,18,4.5
1044,18,4.5
1209,18,4
1234,18,4.5
2250,18,4
371,18,3.5
1555,18,4
1201,18,3.5
1861,18,1
476,18,3
1508,18,4
545,18,4.5
1587,18,4.5
1693,18,3.5
1633,18,3.5
2266,18,4.5
35,18,3.5
773,18,4.5
1554,18,3.5
704,18,2.5
1208,18,3
2098,18,3
1830,18,3.5
309,18,4
628,18,4.5
1052,18,3.5
1316,18,4
844,18,4.5
104,18,4.5
1979,18,4
934,18,3.5
1024,18,4
192,18,3.5
511,18,4
1058,18,4
1038,18,2.5
1148,18,4
1034,18,3.5
895,18,2.5
2183,18,3.5
1940,18,3
2263,18,3.5
1701,18,3.5
860,18,3.5
2242,18,3.5
495,18,3.5
603,18,4
828,18,4.5
1041,18,3.5
2246,18,4
1912,18,3.5
2141,18,4
897,18,3
3,18,4
1020,18,3.5
575,18,3.5
1279,18,4.5
2143,18,3.5
23,18,3
168,18,4
1806,18,4.5
297,18,3.5
1820,18,4.5
84,18,3.5
975,18,3
423,18,2.5
1119,18,4.5
1059,18,4
50,18,3
2091,18,4
1032,18,4.5
1732,18,3
1497,18,3
688,18,3.5
1758,18,4
1238,18,3.5
2088,18,4
872,18,3
1196,18,4.5
1880,18,3.5
898,18,3.5
2057,18,3.5
1556,18,3
2249,18,4
611,18,3
366,18,4
170,18,4
687,18,3.5
2024,18,4
510,18,4
1807,18,4
827,18,3.5
2003,18,2.5
1219,18,3
434,18,3.5
1191,18,3
953,18,4
578,18,4
1060,18,3.5
1916,18,4
1457,18,4
644,18,3.5
2233,18,4
1120,18,3
1600,18,3
2059,18,3.5
2025,18,4
954,18,3.5
2232,18,3
861,18,4
1050,18,4.5
367,18,3.5
2248,18,4
633,18,3.5
262,18,3.5
2213,18,4.5
885,18,4.5
679,18,4.5
2028,18,4.5
2026,18,3.5
2040,18,4
1140,18,4
1931,18,4
171,18,3.5
138,18,4
531,18,3.5
886,18,4
365,18,3
2247,18,4
2139,18,3.5
2035,18,4.5
1045,18,3.5
1913,18,3.5
2038,18,3.5
1903,18,4.5
253,18,4
1808,18,4
2036,18,4
1458,18,3.5
154,18,3
1213,18,4
2089,19,4
1095,19,3
883,19,3
1730,19,2
842,19,2
607,19,1
496,19,2
59,19,2
2119,19,4
176,19,4
1369,19,3
1781,19,3
1567,19,1
260,19,2
790,19,2
903,19,2
1390,19,2
597,19,3
261,19,1
202,19,2
